benchmark,period,edge,operator_flow,node_balance_flow,exact_difference
synthetic_scale_500u_1022e_4p,k3,e63,229.5285782339066,229.5285782339066,0
synthetic_scale_500u_1022e_4p,k3,e64,206.48535482853407,206.48535482853407,0
synthetic_scale_500u_1022e_4p,k3,e65,226.817610774451,226.817610774451,0
synthetic_scale_500u_1022e_4p,k3,e66,228.62492241408805,228.62492241408805,0
synthetic_scale_500u_1022e_4p,k3,e67,222.52524563031298,222.52524563031298,0
synthetic_scale_500u_1022e_4p,k3,e68,222.7511595852676,222.7511595852676,0
synthetic_scale_500u_1022e_4p,k3,e69,201.51524781953216,201.51524781953216,0
synthetic_scale_500u_1022e_4p,k3,e70,215.97374093662864,215.97374093662864,0
synthetic_scale_500u_1022e_4p,k3,e71,217.1033107114018,217.1033107114018,0
synthetic_scale_500u_1022e_4p,k3,e72,239.69470620686505,239.69470620686505,0
synthetic_scale_500u_1022e_4p,k3,e73,220.040192125812,220.040192125812,0
synthetic_scale_500u_1022e_4p,k3,e74,225.4621270447232,225.4621270447232,0
synthetic_scale_500u_1022e_4p,k3,e75,228.39900845913343,228.39900845913343,0
synthetic_scale_500u_1022e_4p,k3,e76,236.08008292759092,236.08008292759092,0
synthetic_scale_500u_1022e_4p,k3,e77,211.22954788258136,211.22954788258136,0
synthetic_scale_500u_1022e_4p,k3,e78,235.1538357123323,235.1538357123323,0
synthetic_scale_500u_1022e_4p,k3,e79,219.8142781708574,219.8142781708574,0
synthetic_scale_500u_1022e_4p,k3,e80,211.68137579249063,211.68137579249063,0
synthetic_scale_500u_1022e_4p,k3,e81,226.59169681949638,226.59169681949638,0
synthetic_scale_500u_1022e_4p,k3,e82,234.04685733299922,234.04685733299922,0
synthetic_scale_500u_1022e_4p,k3,e83,227.72126659426954,227.72126659426954,0
synthetic_scale_500u_1022e_4p,k3,e84,228.39900845913343,228.39900845913343,0
synthetic_scale_500u_1022e_4p,k3,e85,231.10997591858902,231.10997591858902,0
synthetic_scale_500u_1022e_4p,k3,e86,217.7810525762657,217.7810525762657,0
synthetic_scale_500u_1022e_4p,k3,e87,237.66148061227335,237.66148061227335,0
synthetic_scale_500u_1022e_4p,k3,e88,240.37244807172894,240.37244807172894,0
synthetic_scale_500u_1022e_4p,k3,e89,220.26610608076666,220.26610608076666,0
synthetic_scale_500u_1022e_4p,k3,e90,220.040192125812,220.040192125812,0
synthetic_scale_500u_1022e_4p,k3,e91,227.72126659426954,227.72126659426954,0
synthetic_scale_500u_1022e_4p,k3,e92,217.7810525762657,217.7810525762657,0
synthetic_scale_500u_1022e_4p,k3,e93,224.1066433149954,224.1066433149954,0
synthetic_scale_500u_1022e_4p,k3,e94,248.05352254018646,248.05352254018646,0
synthetic_scale_500u_1022e_4p,k3,e95,193.83417335107467,193.83417335107467,0
synthetic_scale_500u_1022e_4p,k3,e96,213.28536487259396,213.28536487259396,0
synthetic_scale_500u_1022e_4p,k3,e97,231.7877177834529,231.7877177834529,0
synthetic_scale_500u_1022e_4p,k3,e98,190.44546402675516,190.44546402675516,0
synthetic_scale_500u_1022e_4p,k3,e99,202.4189036393507,202.4189036393507,0
synthetic_scale_500u_1022e_4p,k3,e100,227.26943868436027,227.26943868436027,0
synthetic_scale_500u_1022e_4p,k3,e101,256.1864249185532,256.1864249185532,0
synthetic_scale_500u_1022e_4p,k3,e102,227.94718054922416,227.94718054922416,0
synthetic_scale_500u_1022e_4p,k3,e103,208.51858042312577,208.51858042312577,0
synthetic_scale_500u_1022e_4p,k3,e104,239.46879225191043,239.46879225191043,0
synthetic_scale_500u_1022e_4p,k3,e105,246.24621090054939,246.24621090054939,0
synthetic_scale_500u_1022e_4p,k3,e106,200.83750595466827,200.83750595466827,0
synthetic_scale_500u_1022e_4p,k3,e107,224.7843851798593,224.7843851798593,0
synthetic_scale_500u_1022e_4p,k3,e108,238.7910503870465,238.7910503870465,0
synthetic_scale_500u_1022e_4p,k3,e109,231.7877177834529,231.7877177834529,0
synthetic_scale_500u_1022e_4p,k3,e110,212.1332037023999,212.1332037023999,0
synthetic_scale_500u_1022e_4p,k3,e111,199.0301943150312,199.0301943150312,0
synthetic_scale_500u_1022e_4p,k3,e112,220.26610608076666,220.26610608076666,0
synthetic_scale_500u_1022e_4p,k3,e113,209.64815019789893,209.64815019789893,0
synthetic_scale_500u_1022e_4p,k3,e114,210.55180601771747,210.55180601771747,0
synthetic_scale_500u_1022e_4p,k3,e115,183.6680453781162,183.6680453781162,0
synthetic_scale_500u_1022e_4p,k3,e116,237.43556665731873,237.43556665731873,0
synthetic_scale_500u_1022e_4p,k3,e117,198.3524524501673,198.3524524501673,0
synthetic_scale_500u_1022e_4p,k3,e118,206.48535482853407,206.48535482853407,0
synthetic_scale_500u_1022e_4p,k3,e119,229.07675032399732,229.07675032399732,0
synthetic_scale_500u_1022e_4p,k3,e120,200.83750595466827,200.83750595466827,0
synthetic_scale_500u_1022e_4p,k3,e121,218.23288048617496,218.23288048617496,0
synthetic_scale_500u_1022e_4p,k3,e122,210.55180601771747,210.55180601771747,0
synthetic_scale_500u_1022e_4p,k3,e123,223.65481540508614,223.65481540508614,0
synthetic_scale_500u_1022e_4p,k3,e124,120.18622403586447,120.18622403586447,0
synthetic_scale_500u_1022e_4p,k3,e125,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e126,116.58063731478853,116.58063731478853,0
synthetic_scale_500u_1022e_4p,k3,e127,113.51272580650463,113.51272580650463,0
synthetic_scale_500u_1022e_4p,k3,e128,127.53746413008821,127.53746413008821,0
synthetic_scale_500u_1022e_4p,k3,e129,95.10525675680118,95.10525675680118,0
synthetic_scale_500u_1022e_4p,k3,e130,103.21330860012293,103.21330860012293,0
synthetic_scale_500u_1022e_4p,k3,e131,97.07748558355512,97.07748558355512,0
synthetic_scale_500u_1022e_4p,k3,e132,108.25344893516079,108.25344893516079,0
synthetic_scale_500u_1022e_4p,k3,e133,111.75963351605668,111.75963351605668,0
synthetic_scale_500u_1022e_4p,k3,e134,117.67631999631851,117.67631999631851,0
synthetic_scale_500u_1022e_4p,k3,e135,104.08985474534691,104.08985474534691,0
synthetic_scale_500u_1022e_4p,k3,e136,99.26885094661505,99.26885094661505,0
synthetic_scale_500u_1022e_4p,k3,e137,116.58063731478853,116.58063731478853,0
synthetic_scale_500u_1022e_4p,k3,e138,120.9633680409084,120.9633680409084,0
synthetic_scale_500u_1022e_4p,k3,e139,95.10525675680118,95.10525675680118,0
synthetic_scale_500u_1022e_4p,k3,e140,95.32439329310716,95.32439329310716,0
synthetic_scale_500u_1022e_4p,k3,e141,100.14539709183903,100.14539709183903,0
synthetic_scale_500u_1022e_4p,k3,e142,99.92626055553303,99.92626055553303,0
synthetic_scale_500u_1022e_4p,k3,e143,109.56826815299675,109.56826815299675,0
synthetic_scale_500u_1022e_4p,k3,e144,95.98180290202515,95.98180290202515,0
synthetic_scale_500u_1022e_4p,k3,e145,114.6084084880346,114.6084084880346,0
synthetic_scale_500u_1022e_4p,k3,e146,118.99113921415447,118.99113921415447,0
synthetic_scale_500u_1022e_4p,k3,e147,113.51272580650463,113.51272580650463,0
synthetic_scale_500u_1022e_4p,k3,e148,118.33372960523648,118.33372960523648,0
synthetic_scale_500u_1022e_4p,k3,e149,95.10525675680118,95.10525675680118,0
synthetic_scale_500u_1022e_4p,k3,e150,115.48495463325857,115.48495463325857,0
synthetic_scale_500u_1022e_4p,k3,e151,103.21330860012293,103.21330860012293,0
synthetic_scale_500u_1022e_4p,k3,e152,108.91085854407876,108.91085854407876,0
synthetic_scale_500u_1022e_4p,k3,e153,112.63617966128065,112.63617966128065,0
synthetic_scale_500u_1022e_4p,k3,e154,103.43244513642892,103.43244513642892,0
synthetic_scale_500u_1022e_4p,k3,e155,125.56523530333428,125.56523530333428,0
synthetic_scale_500u_1022e_4p,k3,e156,101.021943237063,101.021943237063,0
synthetic_scale_500u_1022e_4p,k3,e157,103.87071820904092,103.87071820904092,0
synthetic_scale_500u_1022e_4p,k3,e158,113.70994868923371,113.70994868923371,0
synthetic_scale_500u_1022e_4p,k3,e159,114.3892719517286,114.3892719517286,0
synthetic_scale_500u_1022e_4p,k3,e160,110.00654122560873,110.00654122560873,0
synthetic_scale_500u_1022e_4p,k3,e161,103.21330860012293,103.21330860012293,0
synthetic_scale_500u_1022e_4p,k3,e162,97.07748558355512,97.07748558355512,0
synthetic_scale_500u_1022e_4p,k3,e163,108.25344893516079,108.25344893516079,0
synthetic_scale_500u_1022e_4p,k3,e164,106.50035664471284,106.50035664471284,0
synthetic_scale_500u_1022e_4p,k3,e165,113.29358927019864,113.29358927019864,0
synthetic_scale_500u_1022e_4p,k3,e166,111.54049697975069,111.54049697975069,0
synthetic_scale_500u_1022e_4p,k3,e167,115.48495463325857,115.48495463325857,0
synthetic_scale_500u_1022e_4p,k3,e168,113.51272580650463,113.51272580650463,0
synthetic_scale_500u_1022e_4p,k3,e169,107.3769027899368,107.3769027899368,0
synthetic_scale_500u_1022e_4p,k3,e170,98.17316826508508,98.17316826508508,0
synthetic_scale_500u_1022e_4p,k3,e171,123.37386994027433,123.37386994027433,0
synthetic_scale_500u_1022e_4p,k3,e172,112.85531619758665,112.85531619758665,0
synthetic_scale_500u_1022e_4p,k3,e173,111.32136044344469,111.32136044344469,0
synthetic_scale_500u_1022e_4p,k3,e174,115.26581809695257,115.26581809695257,0
synthetic_scale_500u_1022e_4p,k3,e175,95.98180290202515,95.98180290202515,0
synthetic_scale_500u_1022e_4p,k3,e176,125.12696223072228,125.12696223072228,0
synthetic_scale_500u_1022e_4p,k3,e177,105.40467396318287,105.40467396318287,0
synthetic_scale_500u_1022e_4p,k3,e178,128.85228334792419,128.85228334792419,0
synthetic_scale_500u_1022e_4p,k3,e179,104.30899128165291,104.30899128165291,0
synthetic_scale_500u_1022e_4p,k3,e180,98.17316826508508,98.17316826508508,0
synthetic_scale_500u_1022e_4p,k3,e181,115.48495463325857,115.48495463325857,0
synthetic_scale_500u_1022e_4p,k3,e182,119.42941228676645,119.42941228676645,0
synthetic_scale_500u_1022e_4p,k3,e183,94.0095740752712,94.0095740752712,0
synthetic_scale_500u_1022e_4p,k3,e184,105.18553742687688,105.18553742687688,0
synthetic_scale_500u_1022e_4p,k3,e185,115.70409116956456,115.70409116956456,0
synthetic_scale_500u_1022e_4p,k3,e186,110.22567776191472,110.22567776191472,0
synthetic_scale_500u_1022e_4p,k3,e187,101.021943237063,101.021943237063,0
synthetic_scale_500u_1022e_4p,k3,e188,103.87071820904092,103.87071820904092,0
synthetic_scale_500u_1022e_4p,k3,e189,113.51272580650463,113.51272580650463,0
synthetic_scale_500u_1022e_4p,k3,e190,127.53746413008821,127.53746413008821,0
synthetic_scale_500u_1022e_4p,k3,e191,113.07445273389264,113.07445273389264,0
synthetic_scale_500u_1022e_4p,k3,e192,103.21330860012293,103.21330860012293,0
synthetic_scale_500u_1022e_4p,k3,e193,84.80583955041948,84.80583955041948,0
synthetic_scale_500u_1022e_4p,k3,e194,97.29662211986111,97.29662211986111,0
synthetic_scale_500u_1022e_4p,k3,e195,109.59018180655504,109.59018180655504,0
synthetic_scale_500u_1022e_4p,k3,e196,113.29358927019864,113.29358927019864,0
synthetic_scale_500u_1022e_4p,k3,e197,111.54049697975069,111.54049697975069,0
synthetic_scale_500u_1022e_4p,k3,e198,86.12065876825544,86.12065876825544,0
synthetic_scale_500u_1022e_4p,k3,e199,98.61144133769707,98.61144133769707,0
synthetic_scale_500u_1022e_4p,k3,e200,101.241079773369,101.241079773369,0
synthetic_scale_500u_1022e_4p,k3,e201,95.10525675680118,95.10525675680118,0
synthetic_scale_500u_1022e_4p,k3,e202,120.30595843199043,120.30595843199043,0
synthetic_scale_500u_1022e_4p,k3,e203,100.14539709183903,100.14539709183903,0
synthetic_scale_500u_1022e_4p,k3,e204,125.78437183964027,125.78437183964027,0
synthetic_scale_500u_1022e_4p,k3,e205,122.71646033135636,122.71646033135636,0
synthetic_scale_500u_1022e_4p,k3,e206,95.98180290202515,95.98180290202515,0
synthetic_scale_500u_1022e_4p,k3,e207,125.12696223072228,125.12696223072228,0
synthetic_scale_500u_1022e_4p,k3,e208,88.75029720392736,88.75029720392736,0
synthetic_scale_500u_1022e_4p,k3,e209,113.51272580650463,113.51272580650463,0
synthetic_scale_500u_1022e_4p,k3,e210,118.33372960523648,118.33372960523648,0
synthetic_scale_500u_1022e_4p,k3,e211,113.95099887911661,113.95099887911661,0
synthetic_scale_500u_1022e_4p,k3,e212,109.34913161669076,109.34913161669076,0
synthetic_scale_500u_1022e_4p,k3,e213,129.50969295684214,129.50969295684214,0
synthetic_scale_500u_1022e_4p,k3,e214,82.17620111474756,82.17620111474756,0
synthetic_scale_500u_1022e_4p,k3,e215,112.63617966128065,112.63617966128065,0
synthetic_scale_500u_1022e_4p,k3,e216,103.43244513642892,103.43244513642892,0
synthetic_scale_500u_1022e_4p,k3,e217,114.6084084880346,114.6084084880346,0
synthetic_scale_500u_1022e_4p,k3,e218,115.04668156064659,115.04668156064659,0
synthetic_scale_500u_1022e_4p,k3,e219,116.58063731478853,116.58063731478853,0
synthetic_scale_500u_1022e_4p,k3,e220,107.3769027899368,107.3769027899368,0
synthetic_scale_500u_1022e_4p,k3,e221,117.45718346001252,117.45718346001252,0
synthetic_scale_500u_1022e_4p,k3,e222,113.07445273389264,113.07445273389264,0
synthetic_scale_500u_1022e_4p,k3,e223,92.69475485743524,92.69475485743524,0
synthetic_scale_500u_1022e_4p,k3,e224,84.80583955041948,84.80583955041948,0
synthetic_scale_500u_1022e_4p,k3,e225,108.25344893516079,108.25344893516079,0
synthetic_scale_500u_1022e_4p,k3,e226,111.75963351605668,111.75963351605668,0
synthetic_scale_500u_1022e_4p,k3,e227,101.89848938228697,101.89848938228697,0
synthetic_scale_500u_1022e_4p,k3,e228,104.08985474534691,104.08985474534691,0
synthetic_scale_500u_1022e_4p,k3,e229,99.26885094661505,99.26885094661505,0
synthetic_scale_500u_1022e_4p,k3,e230,113.51272580650463,113.51272580650463,0
synthetic_scale_500u_1022e_4p,k3,e231,90.72252603068131,90.72252603068131,0
synthetic_scale_500u_1022e_4p,k3,e232,82.83361072366554,82.83361072366554,0
synthetic_scale_500u_1022e_4p,k3,e233,95.32439329310716,95.32439329310716,0
synthetic_scale_500u_1022e_4p,k3,e234,115.92322770587056,115.92322770587056,0
synthetic_scale_500u_1022e_4p,k3,e235,114.3892719517286,114.3892719517286,0
synthetic_scale_500u_1022e_4p,k3,e236,92.03734524851727,92.03734524851727,0
synthetic_scale_500u_1022e_4p,k3,e237,100.36453362814503,100.36453362814503,0
synthetic_scale_500u_1022e_4p,k3,e238,111.54049697975069,111.54049697975069,0
synthetic_scale_500u_1022e_4p,k3,e239,88.75029720392736,88.75029720392736,0
synthetic_scale_500u_1022e_4p,k3,e240,128.85228334792419,128.85228334792419,0
synthetic_scale_500u_1022e_4p,k3,e241,93.35216446635323,93.35216446635323,0
synthetic_scale_500u_1022e_4p,k3,e242,85.46324915933747,85.46324915933747,0
synthetic_scale_500u_1022e_4p,k3,e243,109.34913161669076,109.34913161669076,0
synthetic_scale_500u_1022e_4p,k3,e244,129.50969295684214,129.50969295684214,0
synthetic_scale_500u_1022e_4p,k3,e245,82.17620111474756,82.17620111474756,0
synthetic_scale_500u_1022e_4p,k3,e246,105.18553742687688,105.18553742687688,0
synthetic_scale_500u_1022e_4p,k3,e247,99.04971441030906,99.04971441030906,0
synthetic_scale_500u_1022e_4p,k3,e248,125.56523530333428,125.56523530333428,0
synthetic_scale_500u_1022e_4p,k3,e249,91.37993563959928,91.37993563959928,0
synthetic_scale_500u_1022e_4p,k3,e250,116.58063731478853,116.58063731478853,0
synthetic_scale_500u_1022e_4p,k3,e251,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e252,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e253,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k3,e254,53.778297374853864,53.778297374853864,0
synthetic_scale_500u_1022e_4p,k3,e255,59.30492082049102,59.30492082049102,0
synthetic_scale_500u_1022e_4p,k3,e256,37.62355191837602,37.62355191837602,0
synthetic_scale_500u_1022e_4p,k3,e257,72.48379211393346,72.48379211393346,0
synthetic_scale_500u_1022e_4p,k3,e258,56.32904665745563,56.32904665745563,0
synthetic_scale_500u_1022e_4p,k3,e259,67.38229354872993,67.38229354872993,0
synthetic_scale_500u_1022e_4p,k3,e260,29.97130407057073,29.97130407057073,0
synthetic_scale_500u_1022e_4p,k3,e261,62.28079498352641,62.28079498352641,0
synthetic_scale_500u_1022e_4p,k3,e262,56.11648421723881,56.11648421723881,0
synthetic_scale_500u_1022e_4p,k3,e263,44.00042512488044,44.00042512488044,0
synthetic_scale_500u_1022e_4p,k3,e264,42.08736316292911,42.08736316292911,0
synthetic_scale_500u_1022e_4p,k3,e265,52.07779785311936,52.07779785311936,0
synthetic_scale_500u_1022e_4p,k3,e266,58.029546179190135,58.029546179190135,0
synthetic_scale_500u_1022e_4p,k3,e267,46.97629928791582,46.97629928791582,0
synthetic_scale_500u_1022e_4p,k3,e268,54.20342225528749,54.20342225528749,0
synthetic_scale_500u_1022e_4p,k3,e269,54.20342225528749,54.20342225528749,0
synthetic_scale_500u_1022e_4p,k3,e270,65.68179402699543,65.68179402699543,0
synthetic_scale_500u_1022e_4p,k3,e271,48.46423636943352,48.46423636943352,0
synthetic_scale_500u_1022e_4p,k3,e272,46.5511744074822,46.5511744074822,0
synthetic_scale_500u_1022e_4p,k3,e273,54.41598469550431,54.41598469550431,0
synthetic_scale_500u_1022e_4p,k3,e274,55.47879689658837,55.47879689658837,0
synthetic_scale_500u_1022e_4p,k3,e275,40.81198852162823,40.81198852162823,0
synthetic_scale_500u_1022e_4p,k3,e276,38.8989265596769,38.8989265596769,0
synthetic_scale_500u_1022e_4p,k3,e277,74.18429163566798,74.18429163566798,0
synthetic_scale_500u_1022e_4p,k3,e278,48.25167392921671,48.25167392921671,0
synthetic_scale_500u_1022e_4p,k3,e279,69.08279307046445,69.08279307046445,0
synthetic_scale_500u_1022e_4p,k3,e280,43.15017536401318,43.15017536401318,0
synthetic_scale_500u_1022e_4p,k3,e281,49.101923690083964,49.101923690083964,0
synthetic_scale_500u_1022e_4p,k3,e282,47.188861728132636,47.188861728132636,0
synthetic_scale_500u_1022e_4p,k3,e283,45.275799766181315,45.275799766181315,0
synthetic_scale_500u_1022e_4p,k3,e284,43.362737804229994,43.362737804229994,0
synthetic_scale_500u_1022e_4p,k3,e285,53.778297374853864,53.778297374853864,0
synthetic_scale_500u_1022e_4p,k3,e286,59.30492082049102,59.30492082049102,0
synthetic_scale_500u_1022e_4p,k3,e287,37.62355191837602,37.62355191837602,0
synthetic_scale_500u_1022e_4p,k3,e288,72.48379211393346,72.48379211393346,0
synthetic_scale_500u_1022e_4p,k3,e289,33.797427994473374,33.797427994473374,0
synthetic_scale_500u_1022e_4p,k3,e290,51.65267297268573,51.65267297268573,0
synthetic_scale_500u_1022e_4p,k3,e291,41.44967584227867,41.44967584227867,0
synthetic_scale_500u_1022e_4p,k3,e292,65.2566691465618,65.2566691465618,0
synthetic_scale_500u_1022e_4p,k3,e293,45.91348708683176,45.91348708683176,0
synthetic_scale_500u_1022e_4p,k3,e294,73.33404187480072,73.33404187480072,0
synthetic_scale_500u_1022e_4p,k3,e295,42.08736316292911,42.08736316292911,0
synthetic_scale_500u_1022e_4p,k3,e296,52.07779785311936,52.07779785311936,0
synthetic_scale_500u_1022e_4p,k3,e297,58.029546179190135,58.029546179190135,0
synthetic_scale_500u_1022e_4p,k3,e298,60.5802954617919,60.5802954617919,0
synthetic_scale_500u_1022e_4p,k3,e299,54.20342225528749,54.20342225528749,0
synthetic_scale_500u_1022e_4p,k3,e300,41.874800722712294,41.874800722712294,0
synthetic_scale_500u_1022e_4p,k3,e301,50.37729833138484,50.37729833138484,0
synthetic_scale_500u_1022e_4p,k3,e302,48.46423636943352,48.46423636943352,0
synthetic_scale_500u_1022e_4p,k3,e303,63.55616962482729,63.55616962482729,0
synthetic_scale_500u_1022e_4p,k3,e304,44.63811244553087,44.63811244553087,0
synthetic_scale_500u_1022e_4p,k3,e305,55.47879689658837,55.47879689658837,0
synthetic_scale_500u_1022e_4p,k3,e306,40.81198852162823,40.81198852162823,0
synthetic_scale_500u_1022e_4p,k3,e307,64.83154426612818,64.83154426612818,0
synthetic_scale_500u_1022e_4p,k3,e308,74.18429163566798,74.18429163566798,0
synthetic_scale_500u_1022e_4p,k3,e309,35.07280263577426,35.07280263577426,0
synthetic_scale_500u_1022e_4p,k3,e310,69.08279307046445,69.08279307046445,0
synthetic_scale_500u_1022e_4p,k3,e311,31.246678711871613,31.246678711871613,0
synthetic_scale_500u_1022e_4p,k3,e312,63.98129450526092,63.98129450526092,0
synthetic_scale_500u_1022e_4p,k3,e313,57.81698373897332,57.81698373897332,0
synthetic_scale_500u_1022e_4p,k3,e314,45.275799766181315,45.275799766181315,0
synthetic_scale_500u_1022e_4p,k3,e315,52.71548517376979,52.71548517376979,0
synthetic_scale_500u_1022e_4p,k3,e316,41.44967584227867,41.44967584227867,0
synthetic_scale_500u_1022e_4p,k3,e317,59.30492082049102,59.30492082049102,0
synthetic_scale_500u_1022e_4p,k3,e318,54.819853331968325,54.819853331968325,0
synthetic_scale_500u_1022e_4p,k3,e319,55.47879689658837,55.47879689658837,0
synthetic_scale_500u_1022e_4p,k3,e320,43.57530024444681,43.57530024444681,0
synthetic_scale_500u_1022e_4p,k3,e321,67.38229354872993,67.38229354872993,0
synthetic_scale_500u_1022e_4p,k3,e322,41.44967584227867,41.44967584227867,0
synthetic_scale_500u_1022e_4p,k3,e323,65.2566691465618,65.2566691465618,0
synthetic_scale_500u_1022e_4p,k3,e324,56.11648421723881,56.11648421723881,0
synthetic_scale_500u_1022e_4p,k3,e325,44.00042512488044,44.00042512488044,0
synthetic_scale_500u_1022e_4p,k3,e326,42.08736316292911,42.08736316292911,0
synthetic_scale_500u_1022e_4p,k3,e327,52.07779785311936,52.07779785311936,0
synthetic_scale_500u_1022e_4p,k3,e328,58.029546179190135,58.029546179190135,0
synthetic_scale_500u_1022e_4p,k3,e329,46.97629928791582,46.97629928791582,0
synthetic_scale_500u_1022e_4p,k3,e330,70.78329259219896,70.78329259219896,0
synthetic_scale_500u_1022e_4p,k3,e331,32.522053353172495,32.522053353172495,0
synthetic_scale_500u_1022e_4p,k3,e332,50.37729833138484,50.37729833138484,0
synthetic_scale_500u_1022e_4p,k3,e333,59.517483260707834,59.517483260707834,0
synthetic_scale_500u_1022e_4p,k3,e334,63.55616962482729,63.55616962482729,0
synthetic_scale_500u_1022e_4p,k3,e335,44.63811244553087,44.63811244553087,0
synthetic_scale_500u_1022e_4p,k3,e336,71.20841747263259,71.20841747263259,0
synthetic_scale_500u_1022e_4p,k3,e337,40.81198852162823,40.81198852162823,0
synthetic_scale_500u_1022e_4p,k3,e338,53.353172494420235,53.353172494420235,0
synthetic_scale_500u_1022e_4p,k3,e339,56.754171537889256,56.754171537889256,0
synthetic_scale_500u_1022e_4p,k3,e340,35.07280263577426,35.07280263577426,0
synthetic_scale_500u_1022e_4p,k3,e341,69.08279307046445,69.08279307046445,0
synthetic_scale_500u_1022e_4p,k3,e342,31.246678711871613,31.246678711871613,0
synthetic_scale_500u_1022e_4p,k3,e343,63.98129450526092,63.98129450526092,0
synthetic_scale_500u_1022e_4p,k3,e344,57.81698373897332,57.81698373897332,0
synthetic_scale_500u_1022e_4p,k3,e345,61.855670103092784,61.855670103092784,0
synthetic_scale_500u_1022e_4p,k3,e346,52.71548517376979,52.71548517376979,0
synthetic_scale_500u_1022e_4p,k3,e347,56.754171537889256,56.754171537889256,0
synthetic_scale_500u_1022e_4p,k3,e348,59.30492082049102,59.30492082049102,0
synthetic_scale_500u_1022e_4p,k3,e349,48.676798809650336,48.676798809650336,0
synthetic_scale_500u_1022e_4p,k3,e350,55.47879689658837,55.47879689658837,0
synthetic_scale_500u_1022e_4p,k3,e351,56.32904665745563,56.32904665745563,0
synthetic_scale_500u_1022e_4p,k3,e352,51.65267297268573,51.65267297268573,0
synthetic_scale_500u_1022e_4p,k3,e353,41.44967584227867,41.44967584227867,0
synthetic_scale_500u_1022e_4p,k3,e354,65.2566691465618,65.2566691465618,0
synthetic_scale_500u_1022e_4p,k3,e355,56.11648421723881,56.11648421723881,0
synthetic_scale_500u_1022e_4p,k3,e356,60.15517058135828,60.15517058135828,0
synthetic_scale_500u_1022e_4p,k3,e357,42.08736316292911,42.08736316292911,0
synthetic_scale_500u_1022e_4p,k3,e358,66.95716866829632,66.95716866829632,0
synthetic_scale_500u_1022e_4p,k3,e359,58.029546179190135,58.029546179190135,0
synthetic_scale_500u_1022e_4p,k3,e360,46.97629928791582,46.97629928791582,0
synthetic_scale_500u_1022e_4p,k3,e361,54.20342225528749,54.20342225528749,0
synthetic_scale_500u_1022e_4p,k3,e362,44.85067488574769,44.85067488574769,0
synthetic_scale_500u_1022e_4p,k3,e363,50.37729833138484,50.37729833138484,0
synthetic_scale_500u_1022e_4p,k3,e364,48.46423636943352,48.46423636943352,0
synthetic_scale_500u_1022e_4p,k3,e365,63.55616962482729,63.55616962482729,0
synthetic_scale_500u_1022e_4p,k3,e366,44.63811244553087,44.63811244553087,0
synthetic_scale_500u_1022e_4p,k3,e367,71.20841747263259,71.20841747263259,0
synthetic_scale_500u_1022e_4p,k3,e368,40.81198852162823,40.81198852162823,0
synthetic_scale_500u_1022e_4p,k3,e369,50.37729833138484,50.37729833138484,0
synthetic_scale_500u_1022e_4p,k3,e370,56.754171537889256,56.754171537889256,0
synthetic_scale_500u_1022e_4p,k3,e371,45.275799766181315,45.275799766181315,0
synthetic_scale_500u_1022e_4p,k3,e372,69.08279307046445,69.08279307046445,0
synthetic_scale_500u_1022e_4p,k3,e373,43.15017536401318,43.15017536401318,0
synthetic_scale_500u_1022e_4p,k3,e374,49.101923690083964,49.101923690083964,0
synthetic_scale_500u_1022e_4p,k3,e375,57.81698373897332,57.81698373897332,0
synthetic_scale_500u_1022e_4p,k3,e376,45.275799766181315,45.275799766181315,0
synthetic_scale_500u_1022e_4p,k3,e377,52.71548517376979,52.71548517376979,0
synthetic_scale_500u_1022e_4p,k3,e378,41.44967584227867,41.44967584227867,0
synthetic_scale_500u_1022e_4p,k3,e379,59.30492082049102,59.30492082049102,0
synthetic_scale_500u_1022e_4p,k3,e380,37.62355191837602,37.62355191837602,0
synthetic_scale_500u_1022e_4p,k3,e381,72.48379211393346,72.48379211393346,0
synthetic_scale_500u_1022e_4p,k3,e382,56.32904665745563,56.32904665745563,0
synthetic_scale_500u_1022e_4p,k3,e383,67.38229354872993,67.38229354872993,0
synthetic_scale_500u_1022e_4p,k3,e384,29.97130407057073,29.97130407057073,0
synthetic_scale_500u_1022e_4p,k3,e385,79.71091508130513,79.71091508130513,0
synthetic_scale_500u_1022e_4p,k3,e386,56.11648421723881,56.11648421723881,0
synthetic_scale_500u_1022e_4p,k3,e387,44.00042512488044,44.00042512488044,0
synthetic_scale_500u_1022e_4p,k3,e388,42.08736316292911,42.08736316292911,0
synthetic_scale_500u_1022e_4p,k3,e389,40.17430120097779,40.17430120097779,0
synthetic_scale_500u_1022e_4p,k3,e390,58.029546179190135,58.029546179190135,0
synthetic_scale_500u_1022e_4p,k3,e391,36.34817727707514,36.34817727707514,0
synthetic_scale_500u_1022e_4p,k3,e392,54.20342225528749,54.20342225528749,0
synthetic_scale_500u_1022e_4p,k3,e393,52.09905409707089,52.09905409707089,0
synthetic_scale_500u_1022e_4p,k3,e394,50.37729833138484,50.37729833138484,0
synthetic_scale_500u_1022e_4p,k3,e395,59.517483260707834,59.517483260707834,0
